node1	node2	weight	headerCode
"4008"	"9590"	"0.350823193788528"	"MOB"
"4008"	"9855"	"1.43222975730896"	"WA"
"4008"	"12011"	"1.4383898973465"	"CAMP"
"4008"	"13519"	"0.559381306171417"	"ECON"
"4008"	"13775"	"5.85540056228638"	"SOS"
"4008"	"16849"	"1.07159948348999"	"MED"
"4008"	"18533"	"1.73205077648163"	"WA"
"4009"	"4032"	"5.16397762298584"	"REL"
"4009"	"10402"	"2.51312351226807"	"REL"
"4009"	"17165"	"1.8650096654892"	"CONV"
"4010"	"4736"	"1.95180010795593"	"SEC"
"4011"	"4011"	"1.17444038391113"	"ECON"
"4011"	"4059"	"2.6186146736145"	"CAMP"
"4011"	"4080"	"2.82842707633972"	"DEF"
"4011"	"4121"	"0.703452467918396"	"ECON"
"4011"	"4201"	"0.402693629264832"	"MOB"
"4011"	"4283"	"2.98142385482788"	"ECON"
"4011"	"4300"	"0.580992877483368"	"ECON"
"4011"	"4887"	"2.12798070907593"	"ECON"
"4011"	"4969"	"1.15470051765442"	"ECON"
"4011"	"5029"	"1.31400859355927"	"ECON"
"4011"	"5266"	"0.796819090843201"	"CAMP"
"4011"	"5267"	"1.15470051765442"	"DEF"
"4011"	"5442"	"3.75734567642212"	"DEF"
"4011"	"5592"	"15.4919338226318"	"CAMP"
"4011"	"5687"	"1.13288235664368"	"CAMP"
"4011"	"5986"	"1.45095252990723"	"CAMP"
"4011"	"6002"	"1.70046055316925"	"ECON"
"4011"	"6085"	"1.56492161750793"	"ECON"
"4011"	"6465"	"2.03419041633606"	"DEF"
"4011"	"6535"	"0.25362554192543"	"MOB"
"4011"	"6810"	"2.28416085243225"	"ECON"
"4011"	"7591"	"0.832851469516754"	"ECON"
"4011"	"7651"	"3.16227769851685"	"ECON"
"4011"	"7709"	"6.32455539703369"	"ECON"
"4011"	"9097"	"1.82574188709259"	"ECON"
"4011"	"9262"	"0.676123380661011"	"ECON"
"4011"	"10112"	"2.44948983192444"	"DEF"
"4011"	"11368"	"0.325515389442444"	"MOB"
"4011"	"11759"	"3.16227769851685"	"CAMP"
"4011"	"12110"	"3.38061690330505"	"CAMP"
"4011"	"15176"	"1.48385810852051"	"DEF"
"4011"	"18370"	"2.65684461593628"	"ECON"
"4011"	"19160"	"2.28416085243225"	"REL"
"4012"	"13964"	"1.8650096654892"	"REL"
"4013"	"4642"	"5.85540056228638"	"REL"
"4013"	"5590"	"3.65148377418518"	"REL"
"4013"	"6983"	"3.65148377418518"	"REL"
"4013"	"7420"	"10.9544515609741"	"REL"
"4013"	"8717"	"2.51312351226807"	"REL"
"4013"	"10714"	"2.28416085243225"	"REL"
"4014"	"4244"	"1.15470051765442"	"REL"
"4014"	"4287"	"0.858018815517426"	"ENVIRO"
"4014"	"4329"	"1.4201432466507"	"DEF"
"4014"	"4583"	"3.09838676452637"	"DEF"
"4014"	"4694"	"0.258342444896698"	"MED"
"4014"	"5755"	"0.395800411701202"	"PF"
"4014"	"5887"	"0.43800288438797"	"PF"
"4014"	"6683"	"4.14039325714111"	"ECON"
"4014"	"7121"	"5.47722578048706"	"ECON"
"4014"	"8396"	"0.953462600708008"	"REL"
"4014"	"8651"	"0.688020944595337"	"CAMP"
"4014"	"9831"	"2.41943359375"	"REL"
"4014"	"11998"	"1.55699789524078"	"ECON"
"4014"	"12728"	"0.121776267886162"	"DEF"
"4014"	"16514"	"0.413301944732666"	"ECON"
"4015"	"4015"	"1.65144562721252"	"PF"
"4015"	"4077"	"2.19089031219482"	"PF"
"4015"	"4853"	"2"	"PF"
"4015"	"4946"	"8.9442720413208"	"PF"
"4015"	"4967"	"15.4919338226318"	"PF"
"4015"	"5532"	"10.9544515609741"	"PF"
"4015"	"6620"	"1.19880175590515"	"MED"
"4015"	"9370"	"10.9544515609741"	"PF"
"4015"	"11587"	"2.44948983192444"	"WA"
"4015"	"16743"	"1.20604538917542"	"PF"
"4015"	"17658"	"1.63299310207367"	"PF"
"4015"	"17675"	"1.89264094829559"	"PF"
"4016"	"4903"	"1.16116952896118"	"ECON"
"4016"	"6166"	"0.66421115398407"	"ECON"
"4016"	"7417"	"0.241825416684151"	"MOB"
"4016"	"7599"	"1.92153787612915"	"MOB"
"4016"	"12269"	"4.2966890335083"	"MOB"
"4017"	"4017"	"2.36249780654907"	"PF"
"4017"	"4017"	"1.70046055316925"	"SOS"
"4017"	"4121"	"1.36930644512177"	"ECON"
"4017"	"4375"	"10.9544515609741"	"REL"
"4017"	"5267"	"0.82807868719101"	"MOB"
"4017"	"5377"	"0.867381751537323"	"PF"
"4017"	"5995"	"1.03279554843903"	"DEF"
"4017"	"7881"	"0.430331468582153"	"PF"
"4017"	"8329"	"0.299308657646179"	"SOS"
"4017"	"8620"	"0.661179602146149"	"SEC"
"4017"	"8882"	"5.85540056228638"	"MOB"
"4017"	"12543"	"3.55409336090088"	"MOB"
"4017"	"14036"	"1.63299310207367"	"SL"
"4017"	"18176"	"0.772667407989502"	"PC"
"4018"	"4273"	"4"	"MOB"
"4019"	"5266"	"0.49336364865303"	"MOB"
"4019"	"8212"	"0.551527440547943"	"SOS"
"4020"	"4046"	"6.92820310592651"	"REL"
"4020"	"15628"	"7.74596691131592"	"REL"
"4021"	"4080"	"1.07159948348999"	"MED"
"4021"	"4588"	"0.422734409570694"	"CAMP"
"4021"	"5418"	"1.30930733680725"	"ECON"
"4021"	"12842"	"0.662387251853943"	"ECON"
"4022"	"4003"	"5.85540056228638"	"MOB"
"4022"	"4144"	"3.87298345565796"	"DEF"
"4022"	"4149"	"3.09838676452637"	"ECON"
"4022"	"4185"	"0.927477777004242"	"MOB"
"4022"	"4219"	"8.9442720413208"	"DEF"
"4022"	"4219"	"0.597614288330078"	"SOS"
"4022"	"4283"	"4.89897966384888"	"CAMP"
"4022"	"4330"	"15.4919338226318"	"REL"
"4022"	"4467"	"2.25973081588745"	"DEF"
"4022"	"4553"	"1.65144562721252"	"REL"
"4022"	"4759"	"1.60643863677979"	"REL"
"4022"	"4763"	"0.192688122391701"	"CONV"
"4022"	"5581"	"2.21313333511353"	"CONV"
"4022"	"6167"	"15.4919338226318"	"SL"
"4022"	"6465"	"1.24837553501129"	"DEF"
"4022"	"6826"	"4.67099380493164"	"ECON"
"4022"	"7860"	"2.41943359375"	"DEF"
"4022"	"8417"	"3.65148377418518"	"PF"
"4022"	"10750"	"3.65148377418518"	"REL"
"4022"	"11306"	"3.16227769851685"	"SEC"
"4022"	"11672"	"2.19089031219482"	"PF"
"4022"	"12595"	"2.08893179893494"	"ECON"
"4022"	"13052"	"2.39045715332031"	"RES"
"4022"	"14237"	"8.9442720413208"	"DEF"
"4022"	"14865"	"2.87677979469299"	"MOB"
"4022"	"15590"	"1.26491105556488"	"SL"
"4022"	"15594"	"1.87867283821106"	"ECON"
"4022"	"16613"	"2.98142385482788"	"DEF"
"4022"	"19145"	"1.4201432466507"	"SEC"
